Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotPorch,HouseRate_Cond_and_Material,Age_of_House
1094,20,RL,71.0,9230,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,8,1965,1998,Hip,CompShg,MetalSd,MetalSd,BrkFace,166.0,TA,TA,CBlock,TA,TA,Mn,GLQ,661,Unf,0,203,864,GasA,Gd,Y,SBrkr,0,0,1200,1,0,1,1,1,1,Gd,Typ,0,,Detchd,Unf,2,TA,TA,Y,0,64,0,0,0,0,0,10,2006,WD,Normal,146000,64,Good,41
1095,20,RL,74.0,5868,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,248,Rec,240,448,936,GasA,Ex,Y,SBrkr,0,0,936,1,0,1,0,2,1,TA,Typ,0,,Attchd,Fin,1,TA,TA,Y,0,0,80,0,160,0,0,5,2010,WD,Normal,129000,240,Above Average,54
1096,20,RL,78.0,9317,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24,Unf,0,1290,1314,GasA,Gd,Y,SBrkr,0,0,1314,0,0,2,0,3,1,Gd,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,0,22,0,0,0,0,0,3,2007,WD,Normal,176432,22,Above Average,1
1097,70,RM,60.0,6882,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6,7,1914,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,684,684,GasA,TA,Y,SBrkr,582,0,1355,0,0,1,1,3,1,Gd,Typ,0,,,,0,,,Y,136,0,115,0,0,0,0,3,2007,WD,Normal,127000,115,Good,93
1098,120,RL,,3696,Pave,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1986,1986,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,1074,1074,GasA,Ex,Y,SBrkr,0,0,1088,0,0,1,1,2,1,Gd,Typ,0,,Attchd,RFn,2,TA,TA,Y,0,74,137,0,0,0,0,10,2007,WD,Normal,170000,211,Good,21
1099,50,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,6,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,672,Unf,0,0,672,GasA,TA,Y,SBrkr,567,0,1324,0,0,1,0,3,1,TA,Typ,0,,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,128000,0,Average,73
1100,20,RL,82.0,11880,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,206.0,TA,TA,CBlock,Gd,TA,No,ALQ,704,Unf,0,567,1271,GasA,TA,Y,SBrkr,0,0,1601,0,0,2,0,3,1,TA,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,0,0,0,0,0,0,0,4,2009,COD,Abnorml,157000,0,Above Average,31
1101,30,RL,60.0,8400,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,2,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,Fa,No,Rec,290,Unf,0,0,290,GasA,TA,N,FuseF,0,0,438,0,0,1,0,1,1,Fa,Typ,0,,Detchd,Unf,1,TA,TA,N,0,0,0,0,0,0,0,1,2009,WD,Normal,60000,0,Below Average,89
1102,20,RL,61.0,9758,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1971,1971,Gable,CompShg,HdBoard,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,412,LwQ,287,251,950,GasA,TA,Y,SBrkr,0,0,950,0,0,1,0,3,1,TA,Typ,0,,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,0,7,2007,WD,Normal,119500,0,Average,36
1103,20,RL,70.0,7000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,45.0,TA,TA,CBlock,TA,TA,No,Rec,588,Unf,0,422,1010,GasA,Ex,Y,SBrkr,0,0,1134,0,0,1,0,2,1,TA,Typ,0,,Attchd,RFn,1,TA,TA,Y,0,16,0,0,0,0,0,4,2007,WD,Family,135000,16,Above Average,47
1104,20,RL,79.0,8910,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,655,Unf,0,0,655,GasA,Ex,Y,SBrkr,0,0,1194,0,1,1,0,3,1,TA,Typ,1,Fa,BuiltIn,Fin,2,TA,TA,Y,0,0,192,0,0,0,0,7,2006,WD,Normal,159500,192,Above Average,47
1105,160,RM,24.0,2016,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,304.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,630,630,GasA,TA,Y,SBrkr,672,0,1302,0,0,2,1,3,1,TA,Typ,0,,Detchd,Unf,2,TA,TA,Y,0,0,0,0,0,0,0,4,2007,WD,Normal,106000,0,Average,37
1106,60,RL,98.0,12256,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,362.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1032,Unf,0,431,1463,GasA,Ex,Y,SBrkr,1122,0,2622,1,0,2,1,3,1,Gd,Typ,2,TA,Attchd,RFn,2,TA,TA,Y,186,32,0,0,0,0,0,4,2010,WD,Normal,325000,32,Good,16
1107,20,RL,114.0,10357,Pave,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,7,5,1990,1991,Hip,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,738,Unf,0,172,910,GasA,Gd,Y,SBrkr,0,0,1442,1,0,2,0,3,1,Gd,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,0,244,0,0,0,0,0,5,2007,WD,Normal,179900,244,Above Average,17
1108,60,RL,168.0,23257,Pave,IR3,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0,Unf,0,868,868,GasA,Ex,Y,SBrkr,1134,0,2021,0,0,2,1,3,1,Gd,Typ,1,Gd,BuiltIn,RFn,2,TA,TA,Y,0,100,0,0,0,0,0,9,2006,New,Partial,274725,100,Above Average,0
1109,60,RL,,8063,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,924,924,GasA,Ex,Y,SBrkr,742,0,1690,0,0,2,1,3,1,TA,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,100,48,0,0,0,0,0,11,2007,WD,Abnorml,181000,48,Above Average,7
1110,20,RL,107.0,11362,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,Stone,42.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1039,Unf,0,797,1836,GasA,Ex,Y,SBrkr,0,0,1836,1,0,2,0,3,1,Gd,Typ,1,Gd,Attchd,Fin,3,TA,TA,Y,125,185,0,0,0,0,0,3,2009,WD,Normal,280000,185,Good,5
1111,60,RL,,8000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,219,Unf,0,554,773,GasA,Gd,Y,SBrkr,885,0,1658,1,0,2,1,3,1,TA,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,224,84,0,0,0,0,0,6,2008,WD,Normal,188000,84,Above Average,13
1112,60,RL,80.0,10480,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1976,1976,Hip,CompShg,Plywood,Plywood,BrkFace,660.0,TA,TA,CBlock,TA,TA,No,ALQ,403,Unf,0,400,803,GasA,TA,Y,SBrkr,866,0,1964,0,0,2,1,4,1,TA,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,0,69,0,0,0,0,0,9,2008,WD,Normal,205000,69,Good,32
1113,20,RL,73.0,7100,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,1957,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,708,Unf,0,108,816,GasA,TA,Y,FuseA,0,0,816,1,0,1,0,2,1,TA,Typ,0,,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,0,7,2006,WD,Normal,129900,0,Above Average,49
1114,20,RL,66.0,8923,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,643,Unf,0,365,1008,GasA,Gd,Y,SBrkr,0,0,1008,1,0,1,0,2,1,Gd,Typ,0,,Attchd,Unf,1,TA,TA,Y,0,18,0,0,0,0,0,5,2007,WD,Normal,134500,18,Above Average,54
1115,20,RL,90.0,5400,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,415,Unf,0,418,833,GasA,Ex,Y,SBrkr,0,0,833,0,0,1,0,2,1,Gd,Typ,0,,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,0,8,2006,WD,Normal,117000,0,Above Average,52
1116,20,RL,93.0,12085,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,328.0,Gd,TA,PConc,Ex,TA,No,GLQ,1004,Unf,0,730,1734,GasA,Ex,Y,SBrkr,0,0,1734,1,0,2,0,3,1,Ex,Typ,1,Gd,Attchd,RFn,3,TA,TA,Y,0,0,0,0,0,0,0,11,2007,New,Partial,318000,0,Good,0
1117,80,RL,,7750,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,353,Unf,0,55,408,GasA,Ex,Y,SBrkr,640,0,1419,1,0,2,1,3,1,Gd,Typ,1,TA,BuiltIn,Fin,2,TA,TA,Y,120,0,0,0,0,0,0,3,2009,WD,Normal,184100,0,Good,7
1118,20,RL,57.0,9764,Pave,IR1,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1967,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,702,Unf,0,192,894,GasA,Ex,Y,SBrkr,0,0,894,1,0,1,0,3,1,Gd,Typ,0,,Attchd,RFn,2,TA,TA,Y,0,0,0,0,0,0,0,5,2008,WD,Normal,130000,0,Above Average,41
1119,80,RL,85.0,13825,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1958,1987,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,533,533,GasA,TA,Y,SBrkr,580,0,1601,0,1,1,0,3,1,TA,Min2,0,,BuiltIn,RFn,1,TA,TA,Y,280,34,0,0,0,0,0,12,2008,WD,Normal,140000,34,Above Average,50
1120,20,RL,70.0,7560,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,369,Unf,0,671,1040,GasA,TA,Y,FuseA,0,0,1040,0,0,1,0,3,1,TA,Typ,0,,Attchd,RFn,1,TA,TA,Y,140,0,252,0,0,0,0,7,2006,WD,Normal,133700,252,Average,47
1121,30,RM,59.0,8263,Pave,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,6,5,1920,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1012,1012,GasA,TA,Y,FuseA,0,0,1012,0,0,1,0,2,1,TA,Typ,1,Gd,Detchd,Unf,1,TA,TA,Y,0,22,112,0,0,0,0,5,2007,WD,Normal,118400,134,Above Average,87
1122,20,RL,84.0,10084,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24,Unf,0,1528,1552,GasA,Ex,Y,SBrkr,0,0,1552,0,0,2,0,3,1,Gd,Typ,0,,Attchd,RFn,3,TA,TA,Y,144,20,0,0,0,0,0,7,2006,New,Partial,212900,20,Above Average,1
1123,20,RL,,8926,Pave,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,3,1956,1956,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,672,672,GasA,Ex,Y,FuseA,0,0,960,0,0,1,0,3,1,TA,Typ,0,,Basment,Unf,1,TA,TA,Y,64,0,0,0,160,0,0,10,2009,COD,Abnorml,112000,160,Below Average,53
1124,20,RL,50.0,9405,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,9,1947,2008,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,Ex,CBlock,TA,TA,No,Unf,0,Unf,0,698,698,GasA,Ex,Y,SBrkr,0,0,698,0,1,1,0,2,1,TA,Typ,0,,,,0,,,Y,0,200,0,0,0,0,0,6,2009,WD,Normal,118000,200,Good,62
1125,80,RL,,9125,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,170.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,384,384,GasA,Gd,Y,SBrkr,670,0,1482,0,0,2,1,3,1,Gd,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,100,25,0,0,0,0,0,7,2007,WD,Normal,163900,25,Above Average,15
1126,20,RL,60.0,10434,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1955,1955,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1005,1005,GasA,TA,Y,SBrkr,0,0,1005,0,0,1,0,2,1,Fa,Typ,1,TA,Detchd,Unf,2,Fa,Fa,Y,0,0,0,0,0,0,0,11,2009,WD,Normal,115000,0,Average,54
1127,120,RL,53.0,3684,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,130.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1373,1373,GasA,Ex,Y,SBrkr,0,0,1555,0,0,2,0,2,1,Gd,Typ,1,TA,Attchd,Fin,3,TA,TA,Y,143,20,0,0,0,0,0,6,2009,WD,Normal,174000,20,Above Average,2
1128,20,RL,182.0,14572,Pave,IR3,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1300,Unf,0,230,1530,GasA,Ex,Y,SBrkr,0,0,1530,1,0,2,0,3,1,Gd,Typ,1,Gd,Attchd,Fin,3,TA,TA,Y,144,36,0,0,0,0,0,11,2007,WD,Family,259000,36,Above Average,3
1129,60,RL,59.0,11796,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,847,847,GasA,Ex,Y,SBrkr,1112,0,1959,0,0,2,1,4,1,Gd,Typ,1,Gd,BuiltIn,Fin,2,TA,TA,Y,100,48,0,0,0,0,0,7,2007,WD,Normal,215000,48,Above Average,3
1130,90,RM,60.0,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,5,5,1980,1980,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,936,Unf,0,0,936,GasA,TA,Y,SBrkr,0,0,936,1,0,1,0,2,1,TA,Typ,0,,Detchd,Unf,2,TA,TA,Y,49,0,0,0,0,0,0,8,2007,WD,Normal,140000,0,Average,27
1131,50,RL,65.0,7804,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,622,Unf,0,500,1122,GasA,TA,Y,SBrkr,653,0,1981,1,0,2,0,4,1,Gd,Min2,2,TA,Detchd,Unf,2,TA,TA,Y,431,44,0,0,0,0,0,12,2009,WD,Normal,135000,44,Below Average,81
1132,20,RL,63.0,10712,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Mn,BLQ,212,Unf,0,762,974,GasA,TA,Y,SBrkr,0,0,974,0,0,1,0,3,1,TA,Typ,0,,,,0,,,Y,0,28,0,0,0,0,0,9,2007,Oth,Abnorml,93500,28,Average,16
1133,70,RM,90.0,9900,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,4,1880,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0,Unf,0,1008,1008,GasW,TA,Y,SBrkr,1032,0,2210,0,0,2,0,5,1,Fa,Typ,0,,Detchd,Unf,1,Fa,TA,N,0,48,0,0,0,0,0,5,2007,WD,Normal,117500,48,Average,127
1134,60,RL,80.0,9828,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,584,Unf,0,544,1128,GasA,Ex,Y,SBrkr,878,0,2020,0,0,2,1,3,1,Gd,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,0,155,0,0,0,0,0,6,2009,WD,Normal,239500,155,Good,14
1135,60,RL,57.0,8773,Pave,IR1,HLS,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,916,916,GasA,Gd,Y,SBrkr,684,0,1600,0,0,2,1,3,1,TA,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,100,38,0,0,0,0,0,8,2007,WD,Normal,169000,38,Above Average,10
1136,30,RM,60.0,6180,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,6,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,960,960,GasA,TA,N,SBrkr,0,0,986,0,0,1,0,2,1,TA,Typ,1,Gd,Detchd,Unf,1,TA,TA,Y,0,128,0,0,0,0,0,5,2007,WD,Normal,102000,128,Above Average,81
1137,50,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,280,Unf,0,752,1032,GasA,TA,Y,FuseA,220,0,1252,0,0,1,0,3,1,TA,Typ,0,,Attchd,Unf,1,TA,TA,Y,0,0,96,0,0,0,0,4,2008,WD,Abnorml,119000,96,Above Average,58
1138,50,RL,54.0,6342,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,8,1875,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,780,780,GasA,Gd,N,SBrkr,240,0,1020,0,0,1,0,2,1,TA,Typ,0,,,,0,,,N,0,0,176,0,0,0,0,5,2010,WD,Normal,94000,176,Good,135
1139,20,RL,,9819,Pave,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,None,0.0,TA,TA,PConc,TA,TA,Gd,ALQ,1567,Unf,0,0,1567,GasA,TA,Y,SBrkr,0,0,1567,1,0,2,0,2,1,Gd,Typ,2,TA,Attchd,RFn,2,TA,TA,Y,264,32,0,0,0,0,0,5,2009,WD,Normal,196000,32,Above Average,32
1140,30,RL,98.0,8731,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,Fa,BrkTil,TA,TA,No,BLQ,645,Unf,0,270,915,GasA,TA,Y,SBrkr,0,0,1167,0,0,1,0,3,1,TA,Maj1,1,Gd,Detchd,Unf,2,TA,TA,Y,0,0,216,0,126,0,0,5,2007,WD,Normal,144000,342,Average,87
1141,20,RL,60.0,7350,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,1951,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,852,Unf,0,100,952,GasA,TA,Y,SBrkr,0,0,952,1,0,1,0,2,1,TA,Typ,0,,Detchd,Unf,2,TA,TA,Y,0,0,0,0,0,0,0,6,2008,COD,Abnorml,139000,0,Above Average,57
1142,60,RL,,10304,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,2Story,5,7,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,44.0,TA,Gd,CBlock,TA,TA,No,ALQ,381,Unf,0,399,780,GasA,Ex,Y,SBrkr,780,0,1868,1,0,2,1,4,1,Gd,Typ,1,TA,Attchd,Unf,2,TA,TA,Y,448,96,0,0,0,0,0,10,2009,WD,Normal,197500,96,Above Average,33
1143,60,RL,77.0,9965,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,340.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1150,Unf,0,316,1466,GasA,Ex,Y,SBrkr,1362,0,2828,1,0,3,0,4,1,Gd,Typ,1,TA,BuiltIn,RFn,3,TA,TA,Y,125,144,0,0,0,0,0,4,2007,New,Partial,424870,144,Good,1
1144,20,RL,,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,3,1959,1959,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,288,Unf,0,718,1006,GasA,TA,Y,SBrkr,0,0,1006,0,0,1,0,3,1,TA,Typ,0,,,,0,,,Y,0,24,0,0,0,0,0,7,2008,WD,Normal,80000,24,Below Average,49
1145,190,RL,60.0,12180,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,4,4,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,Gd,TA,No,BLQ,348,Unf,0,324,672,Grav,Fa,N,FuseA,252,0,924,1,0,1,0,2,1,Fa,Typ,0,,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,0,7,2010,WD,Normal,80000,0,Below Average,69
1146,50,RM,52.0,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1928,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1042,1042,GasA,Ex,Y,SBrkr,534,0,1576,0,0,1,0,3,1,TA,Typ,1,Gd,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,0,8,2006,WD,Family,149000,0,Above Average,78
1147,20,RL,,11200,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1985,1985,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,85.0,Gd,TA,CBlock,Gd,TA,No,GLQ,1258,Unf,0,40,1298,GasA,TA,Y,SBrkr,0,0,1298,1,0,2,0,3,1,Gd,Typ,1,TA,Attchd,Unf,2,TA,TA,Y,165,26,0,0,0,0,0,5,2006,WD,Normal,180000,26,Above Average,21
1148,70,RL,75.0,12000,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,7,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,275,Unf,0,429,704,GasA,Ex,Y,SBrkr,704,0,1564,0,0,1,1,3,1,Fa,Typ,1,Gd,Attchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,174500,0,Good,68
